target,kd_diff,kd_ratio,kd_dominance,str_diff,str_ratio,str_dominance,td_diff,td_ratio,td_dominance,sub_diff,sub_ratio,sub_dominance,striking_volume_advantage,striking_dominance,knockdown_power,submission_threat,streak_diff,win_rate_diff,exp_diff
1.0,0,0.0,0,54,2.3785166240409206,1,-2,0.0,0,0,0.0,0,81.0,2,0,0.0,0,0.0,0
1.0,0,0.0,0,-4,0.842911877394636,0,6,6.363636363636363,1,0,0.9523809523809523,0,-6.0,0,0,0.0,0,-0.5,1
0.0,-1,0.0,0,-7,0.6926406926406926,0,0,0.0,0,0,0.0,0,-10.5,0,-2,0.0,0,0.0,0
1.0,-1,0.0,0,-7,0.6467661691542288,0,3,30.0,1,-1,0.0,0,-10.5,0,-2,-1.8,0,0.0,0
1.0,1,10.0,1,-2,0.5882352941176471,0,0,0.0,0,0,0.0,0,-3.0,0,2,0.0,0,0.5,1
1.0,0,0.0,0,33,1.9939577039274923,1,-1,0.0,0,-1,0.0,0,49.5,2,0,-1.8,0,-0.5,1
0.0,0,0.0,0,-4,0.8797653958944281,0,0,0.9090909090909091,0,0,0.0,0,-6.0,0,0,0.0,0,0.0,0
0.0,0,0.0,0,-7,0.7977207977207977,0,0,0.0,0,0,0.0,0,-10.5,0,0,0.0,0,1.0,0
0.0,-6,0.0,0,-35,0.6188925081433225,0,0,0.0,0,0,0.0,0,-52.5,0,-12,0.0,0,0.0,0
1.0,0,0.0,0,17,1.7012448132780082,1,-1,0.0,0,0,0.0,0,25.5,2,0,0.0,0,0.0,0
1.0,0,0.9090909090909091,0,89,1.8148487626031164,1,0,0.0,0,-1,0.0,0,133.5,2,0,-1.8,0,0.0,0
1.0,1,10.0,1,51,2.058212058212058,1,0,0.0,0,0,0.0,0,76.5,2,2,0.0,0,-0.5,-1
0.0,-1,0.47619047619047616,0,5,1.0635538261997406,1,1,10.0,1,0,0.0,0,7.5,2,-2,0.0,0,-0.5,-1
0.0,0,0.0,0,-8,0.852994555353902,0,-5,0.0,0,0,0.0,0,-12.0,0,0,0.0,0,0.0,0
1.0,1,10.0,1,28,1.5355086372360844,1,0,0.0,0,0,0.0,0,42.0,2,2,0.0,0,0.0,0
0.0,-1,0.0,0,-47,0.5098855359001041,0,-1,0.0,0,0,0.0,0,-70.5,0,-2,0.0,0,0.0,0
0.0,0,0.0,0,-2,0.9810981098109811,0,-3,0.0,0,0,0.0,0,-3.0,0,0,0.0,0,-1.0,0
0.0,0,0.0,0,-9,0.8377896613190731,0,1,1.4285714285714286,1,1,10.0,1,-13.5,0,0,1.8,0,-0.5,1
1.0,1,10.0,1,17,9.047619047619047,1,0,0.0,0,0,0.0,0,25.5,2,2,0.0,0,0.5,1
0.0,-1,0.0,0,-7,0.6635071090047393,0,0,0.0,0,0,0.0,0,-10.5,0,-2,0.0,0,0.0,0
1.0,0,0.0,0,-16,0.23696682464454974,0,3,30.0,1,2,20.0,1,-24.0,0,0,3.6,0,0.5,1
1.0,0,0.0,0,3,1.5686274509803924,1,1,10.0,1,2,20.0,1,4.5,2,0,3.6,0,0.0,0
1.0,0,0.0,0,3,1.707317073170732,1,1,10.0,1,1,10.0,1,4.5,2,0,1.8,0,0.0,0
1.0,1,10.0,1,77,3.395638629283489,1,-1,0.0,0,0,0.0,0,115.5,2,2,0.0,0,0.0,0
1.0,1,10.0,1,6,2.903225806451613,1,0,0.0,0,0,0.0,0,9.0,2,2,0.0,0,0.0,0
0.0,0,0.0,0,2,1.0473815461346634,1,-5,0.0,0,0,0.0,0,3.0,2,0,0.0,0,0.5,1
0.0,-1,0.0,0,-59,0.3055229142185664,0,0,0.0,0,0,0.0,0,-88.5,0,-2,0.0,0,0.5,1
0.0,-1,0.0,0,-4,0.9388971684053652,0,-2,0.0,0,0,0.0,0,-6.0,0,-2,0.0,0,0.0,0
1.0,0,0.0,0,0,0.9677419354838709,0,1,10.0,1,2,20.0,1,0.0,0,0,3.6,0,0.5,1
0.0,0,0.0,0,13,2.1621621621621623,1,-5,0.0,0,-1,0.0,0,19.5,2,0,-1.8,0,0.0,0
0.0,0,0.0,0,-5,0.920436817472699,0,0,0.0,0,0,0.0,0,-7.5,0,0,0.0,0,0.0,0
1.0,0,0.0,0,-2,0.5882352941176471,0,1,10.0,1,1,10.0,1,-3.0,0,0,1.8,0,0.5,1
0.0,0,0.0,0,-26,0.592823712948518,0,0,0.9523809523809523,0,2,20.0,1,-39.0,0,0,3.6,0,0.0,0
0.0,0,0.0,0,-4,0.0,0,-1,0.0,0,-1,0.0,0,-6.0,0,0,-1.8,0,0.5,1
0.0,-1,0.0,0,4,1.0828025477707006,1,-1,0.0,0,-2,0.0,0,6.0,2,-2,-3.6,0,0.0,0
1.0,1,10.0,1,48,2.0861678004535147,1,0,0.0,0,0,0.0,0,72.0,2,2,0.0,0,-0.5,1
1.0,1,10.0,1,12,2.307692307692308,1,0,0.0,0,0,0.0,0,18.0,2,2,0.0,0,-0.5,-1
1.0,0,0.0,0,4,1.1023622047244095,1,3,30.0,1,2,20.0,1,6.0,2,0,3.6,0,0.5,1
0.0,-1,0.0,0,11,1.053405193532582,1,0,0.0,0,0,0.0,0,16.5,2,-2,0.0,0,-0.5,1
1.0,-1,0.0,0,25,1.8006430868167203,1,5,50.0,1,0,0.0,0,37.5,2,-2,0.0,0,0.5,1
1.0,0,0.0,0,33,2.260536398467433,1,-3,0.0,0,0,0.0,0,49.5,2,0,0.0,0,-0.5,1
0.0,-1,0.0,0,12,1.6574585635359114,1,0,0.0,0,0,0.0,0,18.0,2,-2,0.0,0,-1.0,0
0.0,-1,0.0,0,-6,0.32967032967032966,0,0,0.0,0,0,0.0,0,-9.0,0,-2,0.0,0,-1.0,0
0.0,0,0.0,0,-43,0.3379416282642089,0,-3,0.0,0,-1,0.0,0,-64.5,0,0,-1.8,0,-0.5,1
1.0,0,0.0,0,-1,0.47619047619047616,0,1,10.0,1,2,20.0,1,-1.5,0,0,3.6,0,0.0,0
0.0,0,0.0,0,-12,0.737527114967462,0,-2,0.0,0,-1,0.0,0,-18.0,0,0,-1.8,0,0.0,0
1.0,0,0.0,0,30,1.3641900121802681,1,-1,0.0,0,0,0.0,0,45.0,2,0,0.0,0,0.5,1
0.0,-1,0.0,0,-33,0.6758080313418218,0,0,0.0,0,0,0.0,0,-49.5,0,-2,0.0,0,-0.5,1
1.0,0,0.0,0,12,1.2375249500998005,1,4,40.0,1,0,0.0,0,18.0,2,0,0.0,0,0.0,0
1.0,0,0.0,0,11,1.2416851441241685,1,2,20.0,1,0,0.0,0,16.5,2,0,0.0,0,0.0,0
0.0,0,0.0,0,0,0.9523809523809523,0,-3,0.0,0,-1,0.0,0,0.0,0,0,-1.8,0,-0.5,1
1.0,0,0.9090909090909091,0,27,1.40695915279879,1,0,0.0,0,0,0.0,0,40.5,2,0,0.0,0,0.5,1
1.0,0,0.0,0,-13,0.5787781350482315,0,-2,0.3225806451612903,0,1,10.0,1,-19.5,0,0,1.8,0,0.0,0
1.0,0,0.0,0,23,3.2673267326732676,1,6,60.0,1,1,10.0,1,34.5,2,0,1.8,0,-0.5,1
0.0,0,0.0,0,31,1.6851441241685143,1,-1,0.47619047619047616,0,-1,0.0,0,46.5,2,0,-1.8,0,-1.0,0
1.0,0,0.0,0,35,1.544461778471139,1,-3,0.0,0,0,0.0,0,52.5,2,0,0.0,0,0.0,0
0.0,0,0.0,0,-38,0.6231454005934719,0,-1,0.0,0,0,0.0,0,-57.0,0,0,0.0,0,0.5,-1
1.0,0,0.0,0,6,1.0950080515297906,1,-3,0.0,0,1,10.0,1,9.0,2,0,1.8,0,0.0,0
0.0,0,0.0,0,-31,0.6387921022067364,0,0,0.0,0,0,0.0,0,-46.5,0,0,0.0,0,-0.5,-1
1.0,0,0.0,0,-3,0.9297052154195011,0,4,40.0,1,0,0.0,0,-4.5,0,0,0.0,0,0.0,0
1.0,1,10.0,1,0,0.99601593625498,0,2,20.0,1,-1,0.0,0,0.0,0,2,-1.8,0,0.0,0
1.0,1,10.0,1,19,1.5542521994134897,1,-2,0.0,0,0,0.0,0,28.5,2,2,0.0,0,1.0,0
0.0,0,0.0,0,-9,0.7547169811320754,0,-1,0.0,0,0,0.0,0,-13.5,0,0,0.0,0,-0.5,1
1.0,0,0.0,0,-5,0.8504398826979471,0,-1,0.0,0,0,0.0,0,-7.5,0,0,0.0,0,-1.0,0
0.0,0,0.0,0,7,1.6831683168316833,1,-1,0.0,0,0,0.0,0,10.5,2,0,0.0,0,0.0,0
1.0,0,0.0,0,33,1.8414322250639386,1,0,0.0,0,0,0.0,0,49.5,2,0,0.0,0,0.0,0
1.0,1,10.0,1,19,4.0983606557377055,1,0,0.0,0,0,0.0,0,28.5,2,2,0.0,0,0.5,1
0.0,-1,0.0,0,-21,0.2990033222591362,0,2,20.0,1,0,0.0,0,-31.5,0,-2,0.0,0,0.0,0
1.0,0,0.0,0,5,1.1683848797250858,1,3,30.0,1,0,0.0,0,7.5,2,0,0.0,0,0.5,1
1.0,0,0.9090909090909091,0,20,1.30568356374808,1,-3,0.0,0,0,0.0,0,30.0,2,0,0.0,0,0.5,1
1.0,0,0.0,0,65,2.7977839335180055,1,2,20.0,1,0,0.0,0,97.5,2,0,0.0,0,0.0,0
1.0,0,0.0,0,21,1.6720257234726688,1,5,50.0,1,1,10.0,1,31.5,2,0,1.8,0,0.5,2
0.0,0,0.0,0,-21,0.2990033222591362,0,-2,0.0,0,-1,0.0,0,-31.5,0,0,-1.8,0,0.0,0
0.0,-2,0.0,0,-24,0.5779334500875657,0,-1,0.0,0,0,0.0,0,-36.0,0,-4,0.0,0,-1.0,0
1.0,0,0.0,0,51,1.416871416871417,1,0,0.0,0,0,0.0,0,76.5,2,0,0.0,0,-1.0,0
0.0,0,0.0,0,-16,0.5985037406483791,0,-1,0.0,0,-1,0.0,0,-24.0,0,0,-1.8,0,0.0,1
0.0,-3,0.0,0,-49,0.6075139888089529,0,1,10.0,1,0,0.0,0,-73.5,0,-6,0.0,0,-1.0,1
1.0,1,10.0,1,19,3.3333333333333335,1,0,0.0,0,0,0.0,0,28.5,2,2,0.0,0,0.0,0
0.0,0,0.0,0,-62,0.4359673024523161,0,2,20.0,1,0,0.0,0,-93.0,0,0,0.0,2,0.16666666666666663,3
0.0,0,0.0,0,-59,0.3975535168195719,0,-8,0.0,0,0,0.0,0,-88.5,0,0,0.0,0,0.5,1
0.0,-1,0.0,0,-80,0.44025157232704404,0,0,0.0,0,0,0.0,0,-120.0,0,-2,0.0,0,0.0,0
0.0,-1,0.0,0,-4,0.3278688524590164,0,0,0.0,0,0,0.0,0,-6.0,0,-2,0.0,0,-0.5,1
1.0,0,0.0,0,38,1.922141119221411,1,8,80.0,1,0,0.0,0,57.0,2,0,0.0,0,-0.5,1
1.0,1,10.0,1,52,1.89328743545611,1,-2,0.0,0,0,0.0,0,78.0,2,2,0.0,0,0.0,0
1.0,0,0.0,0,41,2.697095435684647,1,6,60.0,1,0,0.0,0,61.5,2,0,0.0,0,-1.0,0
0.0,0,0.0,0,0,0.9090909090909091,0,-2,0.0,0,-1,0.0,0,0.0,0,0,-1.8,0,0.5,1
1.0,1,10.0,1,14,5.483870967741935,1,0,0.0,0,0,0.0,0,21.0,2,2,0.0,0,0.0,0
1.0,0,0.0,0,6,1.2669683257918551,1,0,0.0,0,0,0.0,0,9.0,2,0,0.0,0,0.0,0
1.0,0,0.0,0,15,1.4245014245014245,1,-2,0.48780487804878053,0,-1,0.0,0,22.5,2,0,-1.8,0,1.0,1
0.0,0,0.0,0,2,1.15702479338843,1,3,3.6363636363636362,1,0,0.9090909090909091,0,3.0,2,0,0.0,0,0.0,0
0.0,0,0.0,0,-1,0.0,0,-3,0.0,0,-1,0.0,0,-1.5,0,0,-1.8,0,0.0,0
1.0,0,0.0,0,18,1.1515664690939882,1,0,0.0,0,0,0.0,0,27.0,2,0,0.0,0,1.0,0
0.0,0,0.0,0,-76,0.5061648280337443,0,0,0.9090909090909091,0,0,0.0,0,-114.0,0,0,0.0,0,0.5,1
0.0,-2,0.0,0,-28,0.1510574018126888,0,1,10.0,1,0,0.0,0,-42.0,0,-4,0.0,0,-0.5,1
0.0,0,0.0,0,-4,0.8977556109725685,0,1,10.0,1,0,0.0,0,-6.0,0,0,0.0,0,-0.5,1
0.0,0,0.0,0,-14,0.5982905982905983,0,1,1.8181818181818181,1,2,20.0,1,-21.0,0,0,3.6,0,0.5,-1
0.0,0,0.0,0,-33,0.6758080313418218,0,1,1.4285714285714286,1,-1,0.0,0,-49.5,0,0,-1.8,0,0.0,0
1.0,0,0.0,0,-1,0.916030534351145,0,-2,0.0,0,0,0.9090909090909091,0,-1.5,0,0,0.0,0,0.5,-1
1.0,1,10.0,1,2,1.3725490196078431,1,1,10.0,1,0,0.0,0,3.0,2,2,0.0,0,-0.5,1
1.0,0,0.0,0,6,2.903225806451613,1,1,10.0,1,1,10.0,1,9.0,2,0,1.8,0,-0.5,1
1.0,0,0.0,0,9,2.459016393442623,1,2,20.0,1,1,10.0,1,13.5,2,0,1.8,0,0.5,-1
0.0,-1,0.0,0,-17,0.39145907473309605,0,-3,0.0,0,0,0.0,0,-25.5,0,-2,0.0,0,-0.5,1
1.0,0,0.0,0,10,3.414634146341464,1,1,10.0,1,1,10.0,1,15.0,2,0,1.8,0,-0.5,2
1.0,0,0.0,0,23,1.5710723192019949,1,-5,0.0,0,0,0.0,0,34.5,2,0,0.0,0,0.5,1
0.0,0,0.0,0,-46,0.7411566535654127,0,3,30.0,1,0,0.0,0,-69.0,0,0,0.0,0,0.0,0
1.0,1,10.0,1,1,1.0126582278481013,1,1,1.8181818181818181,1,0,0.0,0,1.5,2,2,0.0,0,0.0,0
0.0,1,10.0,1,-31,0.686175580221998,0,0,0.0,0,0,0.0,0,-46.5,0,2,0.0,0,-0.5,1
0.0,0,0.0,0,-20,0.6912442396313365,0,0,0.0,0,0,0.0,0,-30.0,0,0,0.0,0,0.0,0
1.0,0,0.0,0,42,4.462809917355372,1,3,30.0,1,2,20.0,1,63.0,2,0,3.6,0,-0.5,1
1.0,1,10.0,1,26,3.5643564356435644,1,0,0.0,0,0,0.0,0,39.0,2,2,0.0,0,-1.0,0
0.0,0,0.0,0,-7,0.3603603603603604,0,-1,0.0,0,-1,0.0,0,-10.5,0,0,-1.8,0,-1.0,0
1.0,0,0.0,0,-14,0.7573149741824441,0,0,0.0,0,0,0.0,0,-21.0,0,0,0.0,0,0.5,1
1.0,1,10.0,1,74,3.047091412742382,1,3,30.0,1,0,0.0,0,111.0,2,2,0.0,0,1.0,0
1.0,1,10.0,1,8,2.295081967213115,1,0,0.0,0,0,0.0,0,12.0,2,2,0.0,0,-0.5,1
1.0,0,0.0,0,22,1.3215859030837005,1,6,60.0,1,0,0.0,0,33.0,2,0,0.0,0,0.5,1
0.0,-1,0.0,0,-7,0.1234567901234568,0,0,0.0,0,0,0.0,0,-10.5,0,-2,0.0,0,0.5,1
1.0,0,0.0,0,48,8.852459016393443,1,0,0.9523809523809523,0,0,0.0,0,72.0,2,0,0.0,0,-1.0,0
1.0,1,10.0,1,14,2.7160493827160495,1,-1,0.0,0,0,0.0,0,21.0,2,2,0.0,0,-0.5,1
0.0,-1,0.0,0,-17,0.7413010590015129,0,1,10.0,1,0,0.0,0,-25.5,0,-2,0.0,0,-0.5,1
1.0,0,0.0,0,13,1.7543859649122806,1,-1,0.6451612903225806,0,1,10.0,1,19.5,2,0,1.8,0,0.0,0
0.0,0,0.0,0,3,1.0526315789473684,1,-5,0.0,0,-1,0.0,0,4.5,2,0,-1.8,0,0.5,-1
0.0,0,0.0,0,-39,0.5178791615289766,0,-8,0.0,0,0,0.0,0,-58.5,0,0,0.0,0,-0.5,1
1.0,0,0.0,0,26,1.6458852867830422,1,-1,0.0,0,0,0.0,0,39.0,2,0,0.0,0,-0.5,1
0.0,-2,0.0,0,-10,0.5627705627705627,0,0,0.0,0,0,0.0,0,-15.0,0,-4,0.0,0,1.0,0
0.0,0,0.0,0,-12,0.24844720496894407,0,-2,0.0,0,1,10.0,1,-18.0,0,0,1.8,0,0.0,0
0.0,0,0.0,0,-5,0.49504950495049505,0,-4,0.0,0,-1,0.0,0,-7.5,0,0,-1.8,0,-0.5,1
1.0,0,0.0,0,25,9.032258064516128,1,9,90.0,1,1,10.0,1,37.5,2,0,1.8,0,-0.5,1
1.0,0,0.0,0,-3,0.8764940239043825,0,2,2.727272727272727,1,0,0.0,0,-4.5,0,0,0.0,0,0.0,0
1.0,0,0.0,0,63,1.9968304278922344,1,4,40.0,1,0,0.0,0,94.5,2,0,0.0,0,0.0,-1
0.0,0,0.0,0,-53,0.15847860538827258,0,0,0.0,0,0,0.0,0,-79.5,0,0,0.0,0,-0.5,1
0.0,0,0.0,0,-6,0.8757637474541752,0,-3,0.0,0,0,0.0,0,-9.0,0,0,0.0,0,-0.5,1
0.0,0,0.0,0,-5,0.9346991037131883,0,-1,0.0,0,0,0.0,0,-7.5,0,0,0.0,0,0.0,0
1.0,0,0.9090909090909091,0,28,2.068965517241379,1,0,0.0,0,0,0.0,0,42.0,2,0,0.0,0,-1.0,0
1.0,1,10.0,1,28,2.732919254658385,1,0,0.0,0,0,0.0,0,42.0,2,2,0.0,0,1.0,0
1.0,0,0.0,0,23,2.8925619834710745,1,-5,0.0,0,2,2.727272727272727,1,34.5,2,0,3.6,0,0.5,1
1.0,0,0.0,0,34,1.4180024660912456,1,0,0.0,0,0,0.0,0,51.0,2,0,0.0,0,0.5,-1
1.0,1,10.0,1,5,1.119221411192214,1,-1,0.0,0,0,0.0,0,7.5,2,2,0.0,0,0.5,1
1.0,0,0.0,0,64,2.0458265139116203,1,0,0.0,0,0,0.0,0,96.0,2,0,0.0,0,-0.5,1
1.0,1,10.0,1,-3,0.6593406593406593,0,0,0.0,0,0,0.0,0,-4.5,0,2,0.0,0,0.5,2
1.0,0,0.0,0,6,60.0,1,2,20.0,1,1,10.0,1,9.0,2,0,1.8,0,0.5,1
1.0,1,10.0,1,-2,0.9401709401709402,0,1,10.0,1,0,0.0,0,-3.0,0,2,0.0,0,0.5,1
0.0,0,0.0,0,-20,0.33222591362126247,0,-1,0.0,0,0,0.0,0,-30.0,0,0,0.0,0,0.5,1
1.0,-1,0.0,0,95,2.5039619651347067,1,1,10.0,1,0,0.0,0,142.5,2,-2,0.0,0,-0.5,-1
0.0,0,0.0,0,-69,0.1373283395755306,0,3,3.6363636363636362,1,0,0.0,0,-103.5,0,0,0.0,0,0.0,0
1.0,1,10.0,1,53,4.093567251461988,1,0,0.9090909090909091,0,-1,0.0,0,79.5,2,2,-1.8,0,0.5,-1
0.0,-1,0.0,0,9,1.3284132841328413,1,1,10.0,1,-3,0.0,0,13.5,2,-2,-5.4,0,-1.0,0
0.0,-1,0.0,0,-4,0.4938271604938272,0,0,0.0,0,0,0.0,0,-6.0,0,-2,0.0,0,-1.0,0
1.0,0,0.0,0,-7,0.8610567514677103,0,0,0.0,0,0,0.0,0,-10.5,0,0,0.0,0,0.5,1
0.0,0,0.0,0,6,1.5315315315315317,1,-3,0.0,0,-3,0.0,0,9.0,2,0,-5.4,0,0.5,1
0.0,0,0.0,0,-8,0.6161137440758293,0,-7,0.1234567901234568,0,1,1.8181818181818181,1,-12.0,0,0,1.8,0,0.5,1
0.0,0,0.0,0,-41,0.24029574861367836,0,1,10.0,1,0,0.0,0,-61.5,0,0,0.0,0,0.5,1
0.0,-1,0.0,0,-31,0.0879765395894428,0,0,0.0,0,0,0.0,0,-46.5,0,-2,0.0,0,0.0,-1
1.0,0,0.0,0,36,4.945054945054945,1,-6,0.0,0,0,0.0,0,54.0,2,0,0.0,0,1.0,0
0.0,-2,0.0,0,-110,0.13375295043273014,0,0,0.0,0,0,0.0,0,-165.0,0,-4,0.0,0,0.0,0
1.0,0,0.0,0,5,2.5806451612903225,1,-1,0.0,0,1,10.0,1,7.5,2,0,1.8,0,-0.5,1
0.0,0,0.0,0,-43,0.4875148632580262,0,4,40.0,1,0,0.0,0,-64.5,0,0,0.0,0,0.0,0
1.0,0,0.0,0,21,7.741935483870967,1,4,40.0,1,0,0.9090909090909091,0,31.5,2,0,0.0,0,0.5,1
0.0,0,0.0,0,-33,0.2494331065759637,0,0,0.9523809523809523,0,-1,0.0,0,-49.5,0,0,-1.8,0,-0.5,1
1.0,0,0.0,0,9,1.2335958005249343,1,0,0.0,0,0,0.0,0,13.5,2,0,0.0,0,0.5,-1
1.0,1,10.0,1,6,1.4876033057851241,1,-1,0.0,0,0,0.0,0,9.0,2,2,0.0,0,0.0,0
1.0,0,0.0,0,-19,0.17316017316017315,0,8,80.0,1,0,0.0,0,-28.5,0,0,0.0,0,0.5,-1
0.0,0,0.0,0,-7,0.7380073800738007,0,-1,0.0,0,-1,0.0,0,-10.5,0,0,-1.8,0,-0.5,1
1.0,3,30.0,1,0,0.9976798143851507,0,0,0.0,0,0,0.0,0,0.0,0,6,0.0,0,0.0,0
1.0,0,0.0,0,-4,0.8864265927977839,0,3,30.0,1,0,0.0,0,-6.0,0,0,0.0,0,0.5,1
1.0,1,10.0,1,16,1.2784588441330997,1,-2,0.48780487804878053,0,0,0.0,0,24.0,2,2,0.0,0,0.0,0
1.0,0,0.0,0,22,1.6066481994459834,1,0,0.0,0,0,0.0,0,33.0,2,0,0.0,0,0.0,0
0.0,0,0.0,0,-35,0.22172949002217293,0,-4,0.0,0,-1,0.0,0,-52.5,0,0,-1.8,0,1.0,0
1.0,0,0.0,0,-27,0.7665805340223946,0,1,10.0,1,0,0.0,0,-40.5,0,0,0.0,0,0.0,0
1.0,1,10.0,1,20,7.419354838709677,1,0,0.0,0,0,0.0,0,30.0,2,2,0.0,0,0.0,0
1.0,0,0.0,0,2,1.3114754098360657,1,0,0.0,0,1,10.0,1,3.0,2,0,1.8,0,0.0,0
1.0,0,0.0,0,3,1.1695906432748537,1,3,3.6363636363636362,1,-2,0.0,0,4.5,2,0,-3.6,0,0.0,0
1.0,1,10.0,1,20,3.802816901408451,1,0,0.0,0,0,0.0,0,30.0,2,2,0.0,0,0.0,0
0.0,-1,0.0,0,-19,0.7701564380264742,0,1,10.0,1,0,0.0,0,-28.5,0,-2,0.0,0,-0.5,1
0.0,-1,0.0,0,-11,0.6049822064056939,0,0,0.0,0,0,0.0,0,-16.5,0,-2,0.0,0,0.0,1
0.0,0,0.0,0,-1,0.9831029185867897,0,5,5.454545454545454,1,0,0.9090909090909091,0,-1.5,0,0,0.0,0,0.0,0
1.0,0,0.0,0,-3,0.9644087256027555,0,5,50.0,1,0,0.0,0,-4.5,0,0,0.0,0,-1.0,0
1.0,0,0.0,0,-15,0.8091024020227561,0,2,20.0,1,0,0.0,0,-22.5,0,0,0.0,0,0.5,1
1.0,2,20.0,1,15,1.8232044198895025,1,-2,0.0,0,-1,0.0,0,22.5,2,4,-1.8,0,-0.5,1
1.0,0,0.0,0,18,1.685823754789272,1,-2,0.0,0,-1,0.0,0,27.0,2,0,-1.8,0,1.0,0
0.0,0,0.0,0,-34,0.4028021015761821,0,-5,0.0,0,-1,0.0,0,-51.0,0,0,-1.8,0,0.0,0
0.0,0,0.0,0,-16,0.7856191744340879,0,0,0.0,0,0,0.0,0,-24.0,0,0,0.0,0,0.5,1
0.0,-1,0.0,0,-40,0.27223230490018147,0,3,30.0,1,1,10.0,1,-60.0,0,-2,1.8,2,0.16666666666666663,3
0.0,0,0.0,0,-2,0.8108108108108109,0,-1,0.0,0,-2,0.0,0,-3.0,0,0,-3.6,0,-0.5,1
0.0,-1,0.0,0,1,1.0596026490066226,1,-3,0.24390243902439027,0,-1,0.0,0,1.5,2,-2,-1.8,0,-0.5,2
1.0,1,10.0,1,30,1.7102137767220902,1,-1,0.0,0,1,10.0,1,45.0,2,2,1.8,0,1.0,0
0.0,0,0.0,0,-1,0.9718670076726342,0,0,0.0,0,0,0.0,0,-1.5,0,0,0.0,0,0.5,1
1.0,0,0.0,0,7,1.1350293542074363,1,4,40.0,1,-1,0.0,0,10.5,2,0,-1.8,0,-0.5,1
1.0,0,0.0,0,1,1.0149750415973378,1,0,0.9090909090909091,0,0,0.0,0,1.5,2,0,0.0,0,0.5,1
1.0,0,0.0,0,55,4.0331491712707175,1,0,0.0,0,0,0.0,0,82.5,2,0,0.0,0,0.5,1
1.0,-1,0.0,0,16,1.440443213296399,1,0,0.0,0,2,20.0,1,24.0,2,-2,3.6,0,0.5,1
0.0,0,0.0,0,29,1.9601328903654485,1,-5,0.1639344262295082,0,0,0.0,0,43.5,2,0,0.0,0,0.5,-1
0.0,-2,0.0,0,-50,0.36662452591656136,0,-2,0.0,0,0,0.0,0,-75.0,0,-4,0.0,0,-0.5,1
0.0,0,0.0,0,-30,0.7866761162296244,0,0,0.0,0,0,0.0,0,-45.0,0,0,0.0,0,0.0,-1
1.0,1,10.0,1,29,2.6900584795321634,1,-1,0.0,0,0,0.0,0,43.5,2,2,0.0,0,0.0,0
1.0,0,0.0,0,-12,0.8298171589310831,0,4,40.0,1,-1,0.0,0,-18.0,0,0,-1.8,0,-0.5,1
1.0,0,0.0,0,-32,0.2882483370288248,0,-1,0.0,0,3,30.0,1,-48.0,0,0,5.4,0,-0.5,1
0.0,-1,0.0,0,-11,0.6049822064056939,0,2,20.0,1,-1,0.0,0,-16.5,0,-2,-1.8,0,0.0,1
0.0,-1,0.0,0,2,1.1347517730496455,1,0,0.0,0,0,0.0,0,3.0,2,-2,0.0,0,-0.5,1
1.0,1,10.0,1,43,2.8571428571428568,1,0,0.0,0,0,0.0,0,64.5,2,2,0.0,1,-0.5,3
1.0,0,0.0,0,2,1.1180124223602483,1,5,50.0,1,0,0.9090909090909091,0,3.0,2,0,0.0,0,-0.5,1
1.0,1,10.0,1,3,1.2213740458015268,1,0,0.0,0,2,20.0,1,4.5,2,2,3.6,0,0.5,-1
0.0,0,0.0,0,6,1.0775295663600526,1,-2,0.3225806451612903,0,-1,0.0,0,9.0,2,0,-1.8,0,-1.0,0
0.0,0,0.0,0,-75,0.3052728954671601,0,-1,0.47619047619047616,0,-1,0.0,0,-112.5,0,0,-1.8,0,0.0,0
0.0,-1,0.0,0,-6,0.8355795148247979,0,0,0.0,0,0,0.0,0,-9.0,0,-2,0.0,0,-0.5,1
0.0,-1,0.0,0,-3,0.8187134502923976,0,0,0.0,0,0,0.0,0,-4.5,0,-2,0.0,0,0.5,1
0.0,0,0.0,0,-18,0.8076514346439958,0,0,0.0,0,0,0.0,0,-27.0,0,0,0.0,0,1.0,0
1.0,1,10.0,1,4,1.0572687224669604,1,-2,0.0,0,0,0.0,0,6.0,2,2,0.0,0,-0.5,-1
0.0,0,0.0,0,-3,0.6930693069306931,0,0,0.0,0,-1,0.0,0,-4.5,0,0,-1.8,0,0.0,0
1.0,0,0.0,0,8,2.9268292682926833,1,2,2.727272727272727,1,0,0.0,0,12.0,2,0,0.0,0,-1.0,0
0.0,-1,0.0,0,0,0.9756097560975611,0,0,0.0,0,0,0.0,0,0.0,0,-2,0.0,0,-0.5,1
1.0,0,0.0,0,27,1.838006230529595,1,-4,0.0,0,0,0.0,0,40.5,2,0,0.0,0,-0.5,3
1.0,0,0.0,0,-19,0.5856832971800434,0,2,20.0,1,1,10.0,1,-28.5,0,0,1.8,0,0.0,2
0.0,0,0.0,0,-39,0.5056890012642226,0,0,0.0,0,0,0.0,0,-58.5,0,0,0.0,0,-0.5,1
1.0,0,0.0,0,19,1.4833759590792839,1,-3,0.0,0,0,0.0,0,28.5,2,0,0.0,0,-0.5,2
0.0,0,0.0,0,-4,0.9696521095484827,0,1,10.0,1,0,0.0,0,-6.0,0,0,0.0,0,0.5,-1
1.0,0,0.0,0,21,1.5211970074812966,1,0,0.0,0,0,0.0,0,31.5,2,0,0.0,0,0.0,-2
